#OTU ID	201411_Is1	201411_Is2	201411_Is3	201411_Is_SW	201411_Mi1	201411_Mi2	201411_Mi3	201411_Mi_SW	201502_Is2	201502_Is3	201502_Is_SW	201502_Mi1	201502_Mi2	201502_Mi3	201502_Mi_SW	201505_Is1	201505_Is2	201505_Is3	201505_Is_SW	201505_Mi1	201505_Mi2	201505_Mi3	201505_Mi_SW	201508_Is1	201508_Is2	201508_Is3	201508_Is_SW	201508_Mi1	201508_Mi2	201508_Mi3	201508_Mi_SW	201508_Out_SW	201511_Is1	201511_Is2	201511_Is3	201511_Is_SW	201511_Mi1	201511_Mi2	201511_Mi3	201511_Mi_SW	201511_Out_SW
OTU704	0	0	0	2	0	0	0	16	0	0	3	0	0	0	24	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	2	0	0	0	1	0	0	1	2	0
OTU422	0	0	0	6	0	0	0	7	0	0	713	0	0	0	88	0	0	0	238	0	0	0	139	1	1	0	287	0	3	0	101	41	0	1	0	243	0	0	3	35	6
OTU712	0	0	0	14	0	0	0	5	0	0	12	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	4	7
OTU354	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	4	0	0	22	0	0	0	4	0	0	0	10	2	0	0	0	1	0	0	0	0	1
OTU274	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	24
OTU890	0	0	0	1	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU548	0	0	0	9	0	0	0	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	7
OTU674	0	0	0	6	0	0	0	3	0	0	4	0	0	0	6	0	0	0	10	0	0	0	10	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	1
OTU775	0	0	0	6	0	1	0	6	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
OTU550	0	0	0	1	0	0	0	4	0	0	0	0	0	0	117	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0
OTU442	0	0	0	5	0	0	0	8	0	0	26	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0
OTU594	0	0	0	2	0	0	0	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU276	0	0	0	4	0	0	0	2	0	0	8	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	7	0	0	0	12	11	0	0	0	3	0	0	0	1	0
OTU843	0	0	0	6	0	0	0	2	0	0	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU731	0	0	0	5	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU153	0	0	0	9	0	0	0	11	0	0	0	0	0	0	0	0	0	0	18	0	0	0	35	0	0	0	33	0	0	0	32	60	0	0	0	11	0	0	0	12	11
OTU503	0	0	0	1	0	0	0	5	0	0	1	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
OTU923	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU355	0	0	0	3	0	0	0	4	0	0	3	0	0	0	2	0	0	0	3	0	0	0	4	0	0	0	2	0	0	0	0	3	0	0	0	1	0	0	0	1	0
OTU823	0	0	0	1	0	0	0	1	0	0	2	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	1
OTU310	0	0	0	7	0	0	0	1	0	0	3	0	0	0	16	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
OTU588	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	5	0	0	0	0	0	0	0	0	1
OTU956	0	0	0	2	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU438	0	0	0	4	0	0	0	8	0	0	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5
OTU614	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	0	0	0	10	0	0	0	7	0	0	0	8	4	0	0	0	1	0	0	0	2	2
OTU400	0	0	0	5	0	0	0	0	0	0	19	0	0	37	6	0	0	0	3	0	0	0	2	0	0	0	18	0	0	0	3	2	0	0	0	59	0	0	0	4	0
OTU493	0	0	0	2	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
OTU474	0	0	0	2	0	0	0	2	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU508	0	0	0	2	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU877	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU749	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU894	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
OTU742	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU417	0	0	0	1	0	0	0	6	0	0	15	0	0	0	3	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	8	43	0	0	1	0
OTU756	0	0	0	2	0	0	0	1	0	0	0	0	0	17	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0
OTU889	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU553	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	5	0	0	0	3	15
OTU934	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU527	0	0	0	1	0	0	0	1	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2
OTU360	0	0	0	2	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	2	0	0	0	6	12
OTU560	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	8
OTU891	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2
OTU378	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	31	0	0	0	2	1
OTU703	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU427	0	0	0	2	0	0	0	7	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	5
OTU314	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	78	0	0	1	0
OTU922	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	3	0	0	0	1	0	0	0	2	3
OTU178	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	131	28	0	0	0	1	0	0	0	2	2
OTU585	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	0	0	1	0
OTU962	0	0	0	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU949	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU466	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	14	20	0	0	0	1	0	0	0	0	0
OTU479	0	0	0	1	0	0	0	6	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4
OTU863	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU170	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	408	0	1	0	0	0	0	0	0	0	2	0	0
OTU347	0	0	0	1	0	0	0	0	0	0	19	0	0	0	34	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1
OTU824	0	0	0	1	0	0	0	0	0	0	3	0	0	0	6	0	0	0	24	0	0	0	7	0	0	0	6	0	0	0	1	0	0	0	0	16	0	0	0	0	0
OTU936	0	0	0	2	0	0	0	0	0	0	1	0	0	0	18	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU606	0	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU374	0	0	0	1	0	1	0	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	7	0	51	0	10	0	0	0	0	0	0	0	0	0	2
OTU629	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU392	0	0	0	1	0	0	0	10	0	0	9	0	0	0	2	3	12	0	4	0	0	0	0	0	18	0	0	0	0	0	0	2	0	0	0	12	0	0	2	0	1
OTU461	0	0	0	1	0	0	0	5	0	0	7	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU148	0	0	0	1	3	0	14	973	23	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	1
OTU692	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU472	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU249	0	0	0	2	20	9	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU763	0	0	0	1	0	0	0	1	0	0	1	0	0	0	7	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU331	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	13	10	0	0	0	0	0	0	0	0	0
OTU447	0	0	0	2	0	0	0	6	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	9	14
OTU199	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0
OTU561	0	0	0	3	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	12	5
OTU586	0	0	0	1	0	0	0	2	0	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU448	0	0	0	1	0	0	0	1	0	0	9	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU677	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	11	0	0	0	10	0	0	0	5	0	0	0	13	6	0	0	0	3	0	0	0	0	0
OTU878	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU855	0	0	0	1	0	0	0	2	0	0	0	0	0	0	7	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0
OTU937	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU745	0	0	0	0	95	282	592	0	0	0	0	731	594	372	0	0	0	0	0	159	123	310	0	0	0	0	0	571	505	0	0	0	0	0	0	0	479	838	914	0	0
OTU2	0	0	0	0	5348	13661	39497	3	1	1	0	46183	39124	24425	2	1	0	0	1	9824	5662	20365	1	14	2	2	1	25896	30847	0	2	2	1	0	1	2	28013	54061	58343	1	6
OTU251	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU299	0	0	0	0	176	525	1862	0	0	0	0	1202	1114	664	0	1	0	0	0	198	118	2976	0	0	0	0	0	5763	3204	0	0	0	0	0	0	0	5487	1655	2744	0	0
OTU172	0	0	0	0	948	371	24	0	0	0	0	11	138	41	0	0	0	0	0	36	161	209	0	1	0	0	0	157	80	0	0	0	0	0	0	0	237	51	4	0	0
OTU695	0	0	0	0	34	46	5	0	0	0	0	18	150	59	0	0	0	0	0	38	22	226	0	0	0	0	0	172	52	0	0	0	0	0	0	0	116	60	3	0	0
OTU573	0	0	0	0	44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU187	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU326	0	0	0	0	293	974	2816	1	0	0	0	3198	2428	1471	0	0	0	0	0	604	345	1258	0	1	0	0	0	2228	1968	0	0	0	0	0	0	0	1646	3760	3927	0	0
OTU395	0	0	0	0	22	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	18	0	0	0	7	0	7	0	4	0	0	0	0	4	0	0	0
OTU167	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
OTU257	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU68	0	0	0	0	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0
OTU467	0	0	0	0	152	30	73	0	0	0	0	68	57	24	0	0	0	0	0	23	12	30	0	0	0	0	0	34	52	0	0	0	0	0	0	0	59	112	101	0	0
OTU144	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU953	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU192	0	0	0	0	99	349	779	0	0	0	0	976	800	478	0	0	0	0	0	210	122	442	0	0	0	0	0	636	641	0	0	0	0	0	0	0	599	1255	1288	0	0
OTU316	0	0	0	0	95	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
OTU12	0	0	0	0	153	218	732	0	0	0	0	660	2468	744	0	0	0	0	0	160	130	591	0	0	0	0	0	1152	457	0	0	1	0	34	0	0	923	1642	1060	0	0
OTU232	0	0	0	0	272	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
OTU61	0	0	0	0	64	7	0	0	0	0	0	0	870	0	0	0	0	0	0	11	0	492	0	0	0	0	0	0	0	0	0	0	1	0	0	0	159	54	0	0	0
OTU329	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
OTU294	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU357	0	0	0	0	77	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0
OTU348	0	0	0	0	105	112	88	0	0	0	0	58	12	93	0	0	0	1	0	17	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0
OTU660	0	0	0	0	26	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU70	0	0	0	0	49	35	61	0	16	10	0	55	1	21	0	39	552	0	0	14	2	0	0	9	84	0	0	0	3	0	0	0	0	73	0	0	1	0	0	0	0
OTU303	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU612	0	0	0	0	47	21	23	0	0	0	0	2	5	29	1	0	0	1	0	12	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
OTU801	0	0	0	0	13	110	262	0	0	0	0	245	303	149	0	0	0	0	0	93	44	79	0	1	0	0	0	127	170	0	0	0	0	0	0	0	262	484	407	0	0
OTU856	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU293	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU487	0	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU37	0	0	0	0	68	609	0	0	0	0	0	0	8	247	0	0	0	1	1	77	248	1072	0	18	0	0	0	4084	0	0	0	0	0	0	0	0	10	0	0	0	0
OTU618	0	0	0	0	11	24	57	0	26	63	0	1195	238	608	1	124	113	35	0	197	110	23	0	0	93	0	0	148	15	0	0	0	35	0	0	0	20	1	21	0	1
OTU163	0	0	0	0	51	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	312	0	0	0	0
OTU330	0	0	0	0	6	19	0	0	0	0	0	20	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU761	0	0	0	0	28	92	277	0	0	0	0	332	226	159	0	0	0	0	0	40	43	122	0	0	0	0	0	166	155	0	1	0	0	0	0	0	138	339	373	0	0
OTU231	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU765	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU9	0	0	0	0	35	1093	6	0	0	0	0	1141	336	0	0	0	0	1	0	5117	3716	558	0	0	0	0	1	2439	100	0	0	0	0	0	0	0	323	87	129	1	0
OTU13	0	0	0	0	20	0	0	0	1	0	0	0	0	8	2	0	2613	1	0	101	8	13	0	11	15262	0	0	0	4	0	0	0	1	14870	6	0	56	2	0	2	0
OTU880	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU950	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU798	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU205	0	0	0	0	11	54	7	0	0	0	0	14	17	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU653	0	0	0	0	2	0	0	4	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	25	0	0	0	1
OTU661	0	0	0	0	1	0	76	0	1	0	0	21	4	169	0	0	14	0	0	40	46	13	0	0	11	0	0	1	4	0	0	0	0	0	1	0	1	25	0	0	0
OTU559	0	0	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
OTU177	0	0	0	0	2	0	0	4	0	0	0	0	2	40	1	0	0	0	0	1	0	0	0	14	0	964	0	0	6	0	1	0	0	0	0	1	0	0	1	0	0
OTU656	0	0	0	0	3	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU691	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	1
OTU185	0	0	0	0	1	43	67	2	0	0	0	7	78	12	0	0	0	0	0	10	14	28	0	0	0	0	0	141	14	0	0	0	0	0	0	0	83	79	7	0	0
OTU477	0	0	0	0	2	29	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU285	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0
OTU698	0	0	0	0	1	17	7	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU648	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0
OTU388	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	279	0	0	0	0
OTU684	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU805	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU817	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU490	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU860	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU449	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU349	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU947	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU658	0	0	0	0	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU462	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU547	0	0	0	0	0	3	4	0	0	0	0	17	14	44	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU662	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU338	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	14	6	1	0	15	0	0	0	0	0	0	0	1
OTU312	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	61	0	0	0	0	0	0	0
OTU600	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU49	0	0	0	0	0	1	0	0	8	0	1226	0	0	0	134	0	0	0	10	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0
OTU301	0	0	0	0	0	1	0	0	0	0	1	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
OTU132	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU516	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
OTU525	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
